-0.82429,-0.98631,-0.82522,-0.94566,-0.90271,-0.8949,-0.96141,-1.22
0.63291,0.42441,0.011561,0.016839,0.047902,-0.032784,0.026359,0.020568
0.63291,0.7267,0.72881,0.46343,0.44212,0.57389,0.53641,0.020568
-0.24142,-0.23057,-0.10798,-0.339,-0.26521,-0.15595,-0.38671,0.33072
-1.2823,-1.2382,-1.0643,-1.2292,-1.1077,-1.1777,-1.2308,-0.59975
0.091661,0.12212,-0.34706,-0.18504,-0.019677,0.081252,-0.42622,-0.59975
0.091661,0.42441,0.37018,-0.043317,0.027628,-0.29735,0.14848,0.020568
0.71618,0.87786,0.48972,0.53071,0.49393,0.15879,1.0428,0.33072
0.0083927,-0.029035,0.25064,-0.068807,-0.23367,0.22266,0.11616,1.2612
0.92435,1.0794,0.72881,0.91001,0.67413,0.96162,0.72677,1.8816
0.96598,0.97863,0.37018,1.17,1.5572,0.77459,0.69086,0.020568
0.88271,0.77709,1.0874,0.68977,0.84983,0.61951,0.72677,0.020568
1.6738,1.684,0.84834,2.6412,1.8275,2.4715,4.3905,3.1222
0.34147,0.22288,0.25064,0.0046044,0.29344,-0.064714,-0.14246,0.020568
-0.82429,-0.83516,-0.94476,-0.87837,-1.0852,-1.0591,-1.0368,-1.22
0.96598,0.92824,0.25064,0.49299,0.052407,0.82021,0.87045,-0.59975
0.71618,0.57556,-0.34706,0.19119,0.34524,0.085813,0.15207,-0.28959
0.17493,0.22288,0.37018,-0.051474,0.2236,-0.33384,-0.077806,-0.9099
0.71618,0.67632,0.84834,0.39817,0.2236,0.73354,0.59747,-0.28959
0.79944,0.77709,0.96789,0.66327,0.6043,0.68793,0.54718,0.64088
0.42474,0.42441,0.48972,0.25746,0.36327,-0.11033,0.22391,1.8816
-0.78266,-0.68401,-0.82522,-0.7917,-0.54454,-0.96788,-0.94345,-1.22
0.63291,0.52517,0.25064,0.82844,1.0954,0.85213,0.36759,-0.59975
0.50801,0.47479,0.25064,0.32272,0.343,0.24546,0.51126,0.33072
-1.6154,-1.5405,-1.0643,-1.3392,-1.3217,-1.4149,-1.2847,-1.22
-0.9492,-0.98631,-0.70568,-1.0476,-1.0604,-0.89946,-1.0332,-0.28959
0.79944,0.7267,0.84834,0.43181,0.47139,0.3823,0.43943,-0.28959
0.84108,0.67632,0.84834,1.0435,1.3364,0.93425,0.70522,0.020568
-0.19978,-0.33134,0.011561,-0.45829,-0.52878,-0.35664,-0.42982,1.5713
0.59127,0.22288,1.6851,1.4188,1.3229,1.9651,1.2296,0.33072
-0.074876,-0.23057,-0.22752,-0.41955,-0.33279,-0.47525,-0.45854,0.020568
0.79944,0.7267,0.48972,0.57864,0.91966,0.58301,0.30293,-0.59975
0.17493,0.1725,-0.10798,0.032134,0.061417,0.26828,-0.02752,0.020568
0.79944,0.7267,0.25064,0.89165,1.2125,0.70161,0.50408,0.64088
0.59127,0.67632,0.72881,0.54601,0.26866,0.4416,0.79861,2.1917
0.46637,0.1725,0.37018,0.09025,0.0096069,0.62406,0.0012152,0.020568
0.92435,1.1802,0.96789,1.1027,1.2372,1.2536,0.892,0.33072
0.59127,0.22288,0.60926,0.31762,0.41958,0.2409,0.24188,-0.59975
-0.40795,-0.23057,0.1311,-0.43076,-0.56031,-0.66227,-0.1712,1.2612
-0.11651,-0.079418,-0.34706,-0.5786,-0.44317,-0.5984,-0.72075,-1.22
1.5905,1.5832,2.4024,2.7952,1.645,2.5946,4.642,2.1917
-1.9484,-1.9939,-1.5425,-1.1292,-1.11,-1.0318,-1.4643,-1.22
-0.9492,-0.83516,-0.82522,-0.95382,-0.89595,-1.0408,-0.97578,-0.59975
1.1325,1.2306,0.72881,1.1456,1.0413,0.28651,1.5385,1.5713
0.21657,0.27326,0.011561,-0.15343,-0.13907,-0.22892,-0.045479,0.020568
-0.36632,-0.12981,0.25064,-0.30026,-0.65267,-0.36577,0.076645,2.5018
-0.44959,-0.33134,-0.34706,-0.62449,-0.59861,-0.69875,-0.55193,-0.59975
0.21657,-0.23057,-0.22752,-0.20646,-0.073741,-0.16507,-0.35079,-0.59975
0.92435,0.92824,0.96789,0.87228,0.80929,1.0164,0.79861,0.020568
-0.11651,-0.68401,0.96789,-0.26151,-0.2134,-0.14225,-0.27895,0.33072
-2.0317,-1.9939,-1.4229,-1.4687,-1.4343,-1.4058,-1.4679,-0.9099
-1.3656,-1.4397,-1.1838,-1.2688,-1.2676,-1.1275,-1.2847,-0.59975
0.34147,0.57556,0.25064,0.61127,0.079438,1.5683,0.65494,1.8816
1.0909,1.029,1.8047,1.947,2.3838,2.0883,1.2978,0.33072
0.34147,0.47479,-0.22752,0.46751,0.35877,0.76546,0.43943,0.020568
-0.61612,-0.58325,-0.94476,-0.94057,-0.95902,-0.72157,-0.85365,0.020568
-0.78266,-0.78478,-1.0643,-0.99665,-1.0266,-0.87209,-0.91113,1.2612
-0.57449,-0.63363,0.25064,-0.50825,-0.8599,-0.50718,-0.1712,0.95104
0.79944,0.52517,0.48972,0.24829,0.59529,0.17704,-0.077806,-0.28959
-0.28305,-0.079418,-0.58614,-0.52966,-0.4657,-0.43876,-0.67406,-0.28959
0.29984,0.12212,0.011561,0.016839,0.24613,0.30476,-0.27895,-0.59975
-0.32469,-0.53286,-0.82522,-0.67445,-0.63915,-0.77174,-0.62018,-0.28959
0.92435,1.029,0.37018,0.32068,0.20558,0.40968,0.51126,0.020568
0.71618,0.77709,0.84834,0.84782,0.83182,1.0619,0.7627,0.64088
-1.0324,-1.0871,-0.58614,-1.0415,-1.0176,-0.98613,-1.044,-1.22
0.54964,0.92824,0.25064,0.6388,0.56601,0.77003,0.7627,-0.28959
0.79944,0.7267,0.60926,0.43691,0.55925,0.36862,0.51126,0.020568
0.84108,0.97863,0.84834,0.6551,0.84758,0.68793,0.47175,0.33072
0.0083927,0.071731,0.1311,0.033153,-0.030941,-0.15595,0.34963,-0.59975
0.79944,0.57556,1.0874,0.90797,0.9895,1.1486,0.5831,0.64088
-0.44959,-0.4321,-0.4666,-0.50315,-0.31252,-0.80823,-0.66688,-0.59975
1.6321,1.7344,1.2069,2.5689,2.8659,2.7132,2.0953,0.95104
-2.8644,-2.7497,-1.4229,-1.6226,-1.5537,-1.5837,-1.6439,-1.5303
-0.82429,-0.93592,-0.94476,-0.92119,-0.87793,-0.99069,-0.96141,-1.22
-2.3231,-2.1955,-1.9011,-1.5146,-1.4298,-1.5198,-1.5361,-1.8404
0.21657,0.071731,-0.10798,-0.10959,-0.25845,-0.014539,0.15207,4.0527
-0.74103,-1.0871,-0.4666,-0.47359,-0.45219,-0.37946,-0.53398,-0.59975
-0.074876,-0.48248,-0.34706,-0.72644,-0.80134,-0.50718,-0.72435,-0.28959
1.7154,1.7847,2.0437,2.8585,3.9652,2.2023,2.3288,1.2612
0.29984,0.42441,0.37018,0.1708,0.00059639,0.82477,0.79861,0.020568
-0.69939,-0.53286,-0.34706,-0.71625,-1.0243,-0.90402,-0.35079,-0.28959
-1.0324,-0.98631,-0.94476,-1.1037,-1.1032,-1.0683,-1.0332,0.020568
-1.6154,-1.4397,-1.1838,-1.323,-1.3127,-1.3191,-1.2847,-1.22
0.75781,0.67632,-0.22752,0.028055,-0.028688,0.099498,0.08742,-0.59975
0.46637,0.22288,0.72881,1.328,1.3252,1.3083,1.2692,0.020568
0.42474,0.52517,0.60926,0.26256,0.55024,0.12687,-0.020336,0.020568
1.3823,1.1802,1.4461,1.9449,2.51,1.3858,1.5961,0.64088
0.21657,0.42441,0.25064,0.3788,0.2146,0.19073,0.34963,0.020568
0.71618,0.52517,0.48972,0.34923,0.60655,0.14967,0.25983,0.020568
1.0493,1.1802,0.96789,1.6258,1.0706,1.4953,2.0917,2.5018
1.2574,1.029,0.25064,0.74993,0.52095,1.1258,1.0573,0.33072
-1.1991,-1.1878,-1.3034,-1.224,-1.2225,-1.2233,-1.1769,-0.9099
1.0493,1.1298,1.6851,1.7329,1.3837,1.1623,1.5888,0.33072
0.1333,0.12212,-0.4666,-0.03516,0.14701,-0.32016,-0.11013,-0.28959
-1.6154,-1.5405,-1.4229,-1.2719,-1.2158,-1.2872,-1.3206,-0.9099
-0.40795,-0.48248,-0.70568,-0.76825,-0.75854,-0.74437,-0.78181,-0.59975
0.63291,0.67632,0.25064,0.36453,0.37453,0.36862,0.29575,1.5713
-2.2399,-2.2459,-1.662,-1.5371,-1.4929,-1.4833,-1.5361,-1.22
-0.15815,-0.18019,-0.58614,-0.34409,-0.24719,-0.22892,-0.45854,-0.59975
1.2574,1.029,0.72881,1.4239,2.0257,1.2536,0.73396,0.33072
0.050027,0.1725,-0.22752,-0.14324,-0.15484,0.14967,-0.24303,-0.59975
-0.9492,-0.88554,-0.58614,-0.9008,-0.87568,-0.73069,-1.0081,0.33072
0.84108,0.37403,0.48972,0.53275,0.45337,1.0574,0.46816,0.33072
0.34147,0.1725,-0.94476,-0.23296,-0.24269,-0.13314,-0.42263,0.64088
0.88271,0.7267,0.25064,0.45629,0.14701,1.4178,0.33167,0.64088
-0.69939,-0.68401,-0.34706,-0.69179,-0.83738,-0.84929,-0.27895,0.95104
-1.1157,-1.0871,-0.82522,-1.1618,-1.1888,-1.3008,-1.1051,-0.59975
1.0909,0.97863,0.60926,1.0977,1.0098,1.5591,1.1291,0.020568
-0.28305,-0.28095,-0.4666,-0.61123,-0.64366,-0.37946,-0.60222,0.33072
0.88271,0.82748,0.72881,0.79174,0.86561,0.28651,0.51126,0.33072
0.0083927,0.021347,0.84834,0.09229,-0.0039089,0.2409,-0.24303,2.5018
-0.74103,-0.12981,-0.82522,-0.94872,-1.0063,-0.75349,-0.78181,-0.28959
1.1325,0.92824,0.84834,1.017,0.88588,0.91143,1.2189,-0.28959
-1.3656,-1.4901,-1.4229,-1.324,-1.2856,-1.3602,-1.2847,-1.5303
-1.3656,-1.339,-1.3034,-1.2872,-1.2834,-1.269,-1.2129,-0.28959
0.59127,0.47479,0.48972,0.4308,0.41734,0.77459,0.35322,-0.28959
0.21657,0.27326,0.011561,-0.17077,-0.05572,-0.060154,-0.088582,-0.28959
0.50801,0.42441,0.72881,0.081074,-0.12105,-0.15595,0.22391,3.7424
1.7986,1.9863,1.4461,3.3927,3.5417,3.5982,2.045,0.95104
0.050027,0.12212,0.72881,-0.0015132,0.22811,0.25003,-0.63455,-1.22
-1.5737,-1.4901,-0.94476,-1.2985,-1.2654,-1.1138,-1.2129,-0.59975
-0.15815,0.1725,-0.34706,-0.443,-0.51525,-0.39314,-0.27895,-0.28959
-0.033242,-0.079418,-0.34706,-0.55006,-0.47471,-0.37946,-0.64532,-0.59975
-1.3239,-1.1375,-1.0643,-1.1801,-1.1347,-1.1503,-1.141,-0.28959
0.17493,-0.029035,-0.10798,-0.47766,-0.40263,-0.56648,-0.38671,-0.59975
-0.19978,-0.12981,0.25064,-0.23296,-0.16159,-0.069276,-0.31487,-0.28959
-2.7394,-2.7497,-2.3793,-1.6237,-1.5582,-1.602,-1.6475,-1.8404
0.091661,0.32365,0.25064,-0.31045,-0.4657,-0.37946,0.15207,0.64088
-1.2823,-1.339,-0.94476,-1.2413,-1.1956,-1.237,-1.2487,-0.9099
-0.53286,-0.28095,-0.10798,-0.70707,-0.68645,-0.52998,-0.67406,0.020568
0.050027,0.071731,0.25064,-0.10449,-0.5513,-0.35664,0.65494,3.1222
