0.019263,-0.020828,0.0048966,-0.014714,0.004444,-0.0089686,0.79216,0.79241,0.79225,-0.32524,-0.32526,-0.32523,-1.0403,-1.1686,-1.1754,-1.1107,-1.1329,-1.1181,-1.8073,-1.8072,-1.8068,-1.8109,-1.8109,-1.8105,-0.057689,-0.087671,-0.33466,0.041476,0.1402,0.37394,0.13801,0.13809,0.13447,-0.13237,-0.13199,-0.13608,-0.0093531,-0.49421,-0.69621,-0.0078095,0.026616,-0.32056,1.1407,1.1441,1.126,-0.85838,-0.85135,-0.88211
0.0060136,-0.0066493,-0.0041295,-0.016472,-0.0063124,0.038458,0.81004,0.81016,0.8101,-0.3067,-0.3067,-0.30692,-1.0363,-1.1837,-1.1533,-1.1081,-1.1628,-1.1303,-1.801,-1.8009,-1.8005,-1.8045,-1.8045,-1.8041,0.07811,-0.10321,0.090414,0.096093,0.22003,0.2334,0.23353,0.23431,0.23976,-0.37495,-0.37328,-0.36613,-0.0086225,-0.48962,-0.73482,-0.0094474,-0.32365,0.39465,1.2769,1.2799,1.2631,0.33706,0.37545,0.30893
0.0045247,0.0017543,-0.047452,-0.01232,-0.018128,-0.012215,0.69954,0.69956,0.69998,-0.29404,-0.29397,-0.29391,-1.039,-1.1222,-1.0708,-1.1074,-1.1251,-1.1566,-1.8027,-1.8027,-1.8023,-1.8057,-1.8056,-1.8052,0.012148,-0.22675,-0.13896,0.082512,-0.37291,0.13389,-0.23743,-0.23631,-0.2378,-0.26048,-0.26068,-0.26028,-0.01022,0.083346,-0.35481,-0.010562,-0.19652,0.29352,1.3041,1.3071,1.2906,0.30561,0.31254,0.27758
0.0081901,0.00055487,0.017805,-0.0026395,0.038044,0.034927,0.74344,0.74347,0.7432,-0.32107,-0.32126,-0.32148,-1.0375,-1.1368,-1.1629,-1.1053,-1.0841,-1.1302,-1.802,-1.802,-1.8015,-1.8055,-1.8055,-1.8051,0.022285,-0.012442,0.87707,0.028892,3.2528,-0.030595,0.33932,0.33966,0.33373,-0.2888,-0.2846,-0.28125,-0.0092035,-0.14719,0.22388,-0.0097256,1.1491,-0.32041,0.81378,0.81811,0.79678,0.39998,0.40691,0.37161
-0.00048865,-0.0095006,0.0088965,-0.012384,-0.01718,0.035565,0.73063,0.73077,0.73058,-0.29236,-0.29227,-0.2925,-1.0396,-1.0982,-1.159,-1.1077,-1.1195,-1.1189,-1.7909,-1.7909,-1.7904,-1.7947,-1.7947,-1.7942,0.046672,0.13445,-0.046376,0.029531,-0.12045,0.1639,0.28997,0.29039,0.28086,-0.41371,-0.41597,-0.41242,-0.0078106,0.20465,-0.4845,-0.0083518,-0.21061,-0.46093,0.59585,0.62795,0.57732,0.11685,0.1238,0.058183
0.0020748,0.00044306,0.025581,-0.0028148,0.021478,0.055135,0.71681,0.71687,0.71649,-0.2666,-0.26671,-0.26705,-1.0373,-1.1962,-1.1769,-1.1078,-1.076,-1.1894,-1.79,-1.79,-1.7896,-1.7917,-1.7917,-1.7913,0.02866,-0.019037,0.00577,0.013797,0.41757,0.74148,0.065798,0.066514,0.066963,-0.25553,-0.25693,-0.25257,-0.0094595,-0.5428,-0.9829,-0.0087404,0.17518,-0.46662,0.94998,0.95393,0.93394,0.4629,0.46982,0.4343
0.00052259,0.014688,0.11584,-0.0032361,-0.00096011,-0.0078667,0.73823,0.73815,0.73681,-0.27975,-0.27976,-0.27973,-1.0357,-1.1088,-1.1056,-1.1092,-1.1605,-1.1746,-1.7892,-1.7892,-1.7888,-1.7926,-1.7926,-1.7921,0.029119,0.50524,1.4319,0.050437,0.11641,0.12688,0.030077,0.028688,0.022515,-0.25232,-0.25089,-0.24942,-0.0089549,0.041861,-0.082158,-0.008375,-0.43041,-0.70506,1.1951,1.1984,1.1534,-0.19774,-0.19077,-0.19256
0.002068,0.00229,-0.00783,0.0013845,-0.0047008,-0.025192,0.62292,0.62295,0.62297,-0.26176,-0.26175,-0.26162,-1.0409,-1.1598,-1.145,-1.1109,-1.1461,-1.154,-1.7891,-1.7891,-1.7886,-1.7896,-1.7896,-1.7892,0.027817,0.16021,-0.027523,0.019024,0.073516,0.019868,0.082505,0.083038,0.083563,-0.6026,-0.60355,-0.6122,-0.0093923,-0.40269,-0.73744,-0.0094294,-0.09943,-0.3776,0.78654,0.81811,0.76934,0.36852,0.37545,0.30893
0.0036556,-0.023919,-0.073682,-0.015314,-0.0058718,0.020108,0.79041,0.79066,0.79137,-0.29451,-0.29448,-0.29462,-1.0401,-1.1763,-1.0635,-1.1098,-1.1721,-1.2104,-1.784,-1.784,-1.7836,-1.7881,-1.7881,-1.7876,-0.017798,-0.20883,-0.73731,0.053759,-0.016901,0.22163,-0.27484,-0.27411,-0.2777,-0.4772,-0.47755,-0.47495,-0.0090873,-0.42574,0.91387,-0.0079953,-0.28883,-0.86091,0.67757,0.68228,0.68705,-0.040445,-0.033485,-0.06719
-0.0021441,0.017789,0.0023848,-0.0050756,-0.0071055,0.019942,0.72383,0.72372,0.72359,-0.30899,-0.30897,-0.30909,-1.0397,-1.1294,-1.1244,-1.113,-1.1505,-1.2083,-1.7821,-1.782,-1.7815,-1.782,-1.782,-1.7815,0.033224,0.55125,0.031863,0.013187,-0.21042,0.32243,-0.011107,-0.012222,-0.011633,-0.59717,-0.59809,-0.59926,-0.0096968,-0.234,-0.54769,-0.010181,-0.29415,-0.571,0.8955,0.8996,0.87907,-0.040445,-0.033485,-0.06719
0.0039837,0.0047539,-0.095873,-0.0026836,0.00014867,-0.015868,0.79529,0.79529,0.79623,-0.26865,-0.26865,-0.26858,-1.0359,-1.1025,-1.0628,-1.107,-1.0651,-1.1568,-1.781,-1.7809,-1.7804,-1.7875,-1.7874,-1.787,0.033209,1.0109,-0.73979,0.024328,1.2303,-0.48198,-0.28551,-0.28855,-0.28556,-0.33187,-0.33233,-0.33025,-0.0083357,0.43713,0.32378,-0.0081104,1.0364,-0.57575,0.73205,0.73661,0.71448,0.085391,0.092341,0.058183
0.0077689,-0.0032862,0.05625,-0.010823,-0.0029571,0.027201,0.82554,0.82559,0.82491,-0.28002,-0.28003,-0.28019,-1.0413,-1.1698,-1.1296,-1.109,-1.1491,-1.182,-1.7803,-1.7803,-1.7798,-1.7869,-1.7869,-1.7865,-0.02189,-0.15734,2.5635,0.062792,0.26074,-0.25572,-0.22262,-0.22234,-0.22733,-0.098095,-0.097248,-0.098894,-0.0076287,-0.45754,1.3274,-0.008951,-0.24833,-0.41419,0.75929,0.76377,0.74191,-0.071905,-0.064942,-0.098533
0.0077581,-0.012198,-0.048642,-0.0051389,0.0079285,0.023554,0.6957,0.69583,0.69628,-0.25398,-0.25403,-0.25418,-1.0363,-1.1769,-1.1277,-1.1061,-1.1447,-1.1789,-1.7855,-1.7855,-1.785,-1.7849,-1.7849,-1.7845,0.030501,0.020764,-0.29523,0.051693,0.34057,-0.25767,0.1983,0.19785,0.19338,-0.86157,-0.86302,-0.86232,-0.0090324,-0.43194,-0.73865,-0.0077903,-0.16161,-0.20414,0.86826,0.87244,0.85164,0.58874,0.59565,0.55967
0.0038622,-0.01822,-0.029477,-0.00075159,-0.011185,0.009886,0.70724,0.70746,0.70769,-0.34169,-0.34165,-0.34172,-1.0365,-1.1176,-1.0829,-1.1085,-1.1538,-1.1823,-1.772,-1.772,-1.7715,-1.7785,-1.7785,-1.7781,0.0073789,-0.30883,0.076015,0.041494,0.20334,-0.035731,-0.16352,-0.16409,-0.16427,-0.25679,-0.25724,-0.25771,-0.0097159,0.069662,-0.5776,-0.010486,-0.35892,-0.86752,1.3313,1.3343,1.318,0.022473,0.029428,-0.0045036
0.0063454,-0.014073,0.010413,-0.012028,-0.0021044,0.0019054,0.68259,0.68275,0.68257,-0.29618,-0.29618,-0.2962,-1.0395,-1.1549,-1.1486,-1.1118,-1.1548,-1.1546,-1.7818,-1.7818,-1.7813,-1.7832,-1.7831,-1.7827,0.020958,-0.58273,0.2791,0.0048721,0.84763,0.45435,0.15092,0.15335,0.15329,-0.44438,-0.44484,-0.44629,-0.0097605,-0.16267,-0.71193,-0.0096972,0.17502,-0.17266,0.84102,0.84527,0.82421,-0.9213,-0.91427,-0.9448
0.0047566,0.010441,-0.0079903,-0.0034281,0.00031801,0.020368,0.78745,0.7874,0.7874,-0.25033,-0.25033,-0.25047,-1.0382,-1.1505,-1.1638,-1.1088,-1.2015,-1.163,-1.7731,-1.7731,-1.7726,-1.7752,-1.7752,-1.7747,0.044061,0.62453,-0.99966,0.05371,0.071418,0.65336,-0.55633,-0.55798,-0.55738,-0.23222,-0.2329,-0.23938,-0.0093251,-0.24667,0.36003,-0.0088467,-0.45789,0.80357,1.74,1.7417,1.7295,-0.16628,-0.15931,-0.16122
0.0055439,-0.0017344,0.030639,4.2855e-05,-0.0059918,-0.018122,0.79008,0.79014,0.78973,-0.27849,-0.27846,-0.27837,-1.0382,-1.1639,-1.1437,-1.1055,-1.1686,-1.1444,-1.7736,-1.7735,-1.7731,-1.7768,-1.7768,-1.7764,0.008735,0.39763,0.12865,0.0054938,0.061671,-0.83065,-0.68026,-0.68188,-0.68833,-0.018799,-0.019616,-0.027979,-0.010147,-0.26151,0.64231,-0.0093859,-0.33566,-0.07377,1.6038,1.6059,1.5923,-0.60671,-0.5997,-0.63137
-0.0036824,0.0034997,0.016519,0.0010659,-8.5723e-05,-0.01363,0.73916,0.73916,0.73889,-0.31483,-0.31483,-0.31478,-1.0351,-1.1503,-1.0803,-1.1069,-1.2,-1.1646,-1.77,-1.77,-1.7695,-1.7754,-1.7754,-1.775,0.040988,0.28437,0.42491,0.0020514,0.16174,0.2983,-0.26643,-0.26699,-0.27475,-0.4797,-0.47928,-0.47963,-0.0094565,-0.44963,-0.024874,-0.0090629,-0.39669,-0.68282,0.86826,0.84527,0.82421,-0.79547,-0.78844,-0.81943
0.0034724,-0.037555,-0.04625,-0.0094557,0.004472,-0.02228,0.77006,0.77045,0.77086,-0.27283,-0.27287,-0.27275,-1.038,-1.0893,-1.1312,-1.1102,-1.1759,-1.1733,-1.776,-1.7759,-1.7755,-1.7791,-1.7791,-1.7787,-0.0079985,-1.245,-0.37418,0.078199,-0.066461,-0.41325,0.15232,0.15039,0.14274,-0.37589,-0.37737,-0.3804,-0.0090285,0.27007,0.49704,-0.0084754,-0.17503,-0.14499,1.3586,1.3614,1.3454,0.30561,0.31254,0.27758
0.007479,0.0040958,0.0095013,-0.011273,-0.00063202,0.087003,0.69806,0.69805,0.69787,-0.27482,-0.27482,-0.27535,-1.041,-1.136,-1.1858,-1.1129,-1.1326,-1.1061,-1.7734,-1.7733,-1.7729,-1.7756,-1.7756,-1.7751,-0.0061974,0.3918,-0.11527,0.080042,1.5553,1.1035,-0.19426,-0.19498,-0.19561,-0.2306,-0.23195,-0.22488,-0.0097129,-0.29538,-0.7406,-0.0091061,0.93482,0.59477,1.4948,1.4972,1.4826,0.39998,0.40691,0.37161
0.011863,0.010594,-0.019877,-0.0068515,-0.00082408,-0.032841,0.72424,0.72419,0.72431,-0.30054,-0.30054,-0.30036,-1.0399,-1.1051,-1.1457,-1.1043,-1.1862,-1.1446,-1.7711,-1.7711,-1.7706,-1.7747,-1.7746,-1.7742,-0.032508,2.314,0.17935,0.028617,0.27109,-0.15078,-0.28759,-0.28384,-0.2849,-0.52733,-0.52692,-0.52599,-0.0092285,1.6788,-0.15207,-0.0086984,-0.25148,-0.63351,1.3313,1.3614,1.3454,-0.0089863,-0.0020285,-0.035847
-0.00021387,0.001678,-0.015109,-0.006166,-0.0083689,-0.0011184,0.7342,0.73425,0.73431,-0.25878,-0.25876,-0.25876,-1.0376,-1.1805,-1.1704,-1.109,-1.1907,-1.1747,-1.7637,-1.7637,-1.7632,-1.7727,-1.7727,-1.7722,0.033097,0.23821,-0.079281,0.04576,-0.41707,-0.27696,-0.10799,-0.10877,-0.10602,-0.48033,-0.48047,-0.47982,-0.009026,-0.46401,-0.63742,-0.0084342,-0.31121,-0.47255,0.94998,0.95393,0.93394,0.14831,0.15525,0.12087
0.0086187,-0.0031777,-0.0036399,-0.01555,-0.024567,0.039572,0.71857,0.71865,0.7186,-0.50038,-0.50029,-0.50054,-1.0386,-1.155,-1.108,-1.108,-1.1377,-1.0993,-1.8196,-1.8195,-1.8191,-1.8243,-1.8243,-1.8238,-0.002158,0.08063,-0.13617,0.070336,-0.91691,0.47715,0.15905,0.15916,0.15673,-0.5034,-0.50408,-0.51068,-0.0092143,-0.19312,-0.66672,-0.0098587,-0.058255,-0.29391,1.0045,1.0083,0.9888,0.33706,0.34399,0.34027
-0.00095772,-0.0020108,-0.025854,-0.0057332,-0.0075284,-0.023656,0.68193,0.68199,0.68219,-0.50157,-0.50155,-0.50144,-1.0398,-1.1611,-1.1463,-1.1143,-1.1816,-1.1836,-1.8176,-1.8176,-1.8171,-1.8194,-1.8194,-1.819,0.045882,0.0019417,-0.11587,0.055438,-0.059264,-0.24483,-0.30408,-0.30418,-0.3014,-0.37498,-0.37461,-0.37474,-0.0077714,-0.46344,-0.75435,-0.008999,-0.45405,-0.82737,0.8955,0.8996,0.87907,0.68312,0.69002,0.6537
-0.0011921,-0.010394,0.028229,-0.013193,0.013948,-0.022173,0.65372,0.65385,0.65346,-0.50018,-0.50027,-0.50016,-1.0396,-1.1303,-1.0965,-1.1104,-1.1604,-1.1349,-1.8181,-1.818,-1.8175,-1.8215,-1.8215,-1.8211,0.0066322,-1.1521,0.33768,0.057084,0.52918,-0.20829,0.17043,0.17254,0.17615,-0.59541,-0.59574,-0.60411,-0.0079925,0.78147,-0.06663,-0.0093155,-0.26833,-0.44674,1.0589,1.0626,1.0437,0.022473,0.029428,-0.0045036
-0.0016007,-0.014304,-0.10839,-0.0069247,0.0028836,0.0089279,0.71807,0.71824,0.71934,-0.39831,-0.39833,-0.3984,-1.0354,-1.0962,-1.1066,-1.1122,-1.127,-1.1825,-1.8134,-1.8134,-1.8129,-1.8148,-1.8148,-1.8144,0.079007,-0.17171,-0.65662,0.075003,-0.67953,-0.23689,-0.30078,-0.29797,-0.30162,-1.0283,-1.0295,-1.0314,-0.0092913,0.0079255,-0.15649,-0.0099287,0.022352,-0.93916,0.18724,0.1933,0.16584,-0.071905,-0.064942,-0.098533
0.0070079,0.0065237,0.011982,-0.0086811,-0.012834,0.012595,0.7388,0.73878,0.73856,-0.4237,-0.42366,-0.42374,-1.0359,-1.1437,-1.0826,-1.1099,-1.1548,-1.1595,-1.8114,-1.8114,-1.8109,-1.8128,-1.8127,-1.8122,-0.012386,0.3881,0.23632,0.037406,-0.14503,-0.54812,-0.32068,-0.31906,-0.32269,-0.56079,-0.56043,-0.55953,-0.0092496,-0.25335,1.0062,-0.0085125,-0.13139,0.11297,0.97722,0.9811,0.96137,-0.16628,-0.15931,-0.19256
0.006302,0.019339,-0.020161,-0.013178,-0.027571,0.031236,0.70436,0.70425,0.70437,-0.47279,-0.47268,-0.47289,-1.0342,-1.1153,-1.1109,-1.1055,-1.1116,-1.067,-1.8073,-1.8073,-1.8068,-1.813,-1.813,-1.8126,-0.004198,0.51575,-0.033175,0.023683,-0.48426,-0.13606,0.066551,0.065876,0.057126,-0.11093,-0.10883,-0.10759,-0.0092702,-0.0315,0.1741,-0.0093511,-0.25313,0.085963,1.1407,1.1441,1.126,0.49436,0.53273,0.49699
0.0072157,0.0025815,0.015132,-0.0040054,-0.017841,-0.047823,0.73113,0.73115,0.73089,-0.49716,-0.49708,-0.49682,-1.0361,-1.1762,-1.1104,-1.1096,-1.1323,-1.08,-1.8097,-1.8097,-1.8092,-1.8105,-1.8105,-1.8101,-0.0071632,0.089045,-0.041206,0.027994,0.32171,-0.28665,-0.32874,-0.32919,-0.33827,-0.70534,-0.70659,-0.70426,-0.0095149,-0.46711,-0.64458,-0.0093403,-0.071241,-0.36884,0.51413,0.51928,0.49502,-0.071905,-0.064942,-0.06719
