0.0061996,0.022987,-0.043867,-0.010852,-0.0064731,0.011341,0.75394,0.75378,0.75416,-0.27464,-0.27461,-0.27469,-1.0372,-1.1368,-1.0547,-1.1101,-1.1266,-1.0779,-1.8098,-1.8098,-1.8093,-1.8134,-1.8134,-1.8131,0.0007517,0.58778,0.6544,0.040475,-0.62795,0.27561,-0.16286,-0.1611,-0.16622,-0.49935,-0.49868,-0.50061,-0.010511,0.033961,2.1732,-0.0089986,-0.05946,-0.30661,1.2496,1.2528,1.2357,0.085391,0.092341,0.02684
0.0073225,-0.0043215,-0.12373,0.0060745,-0.011378,0.14214,0.80176,0.80185,0.80308,-0.31424,-0.3142,-0.31505,-1.0394,-1.1262,-1.1044,-1.1076,-1.1133,-1.0866,-1.8104,-1.8104,-1.8099,-1.8135,-1.8135,-1.8131,-0.0072722,0.19932,-0.14621,0.0083011,-0.07985,2.5949,-0.37347,-0.37349,-0.37013,-0.15008,-0.14989,-0.13954,-0.0093011,-0.010701,-0.64243,-0.0085329,-0.11726,1.5875,1.4403,1.4429,1.4277,0.14831,0.18671,0.12087
-0.0066032,-0.0041455,-0.031418,-0.0015597,-0.0027251,0.061854,0.80601,0.80607,0.80632,-0.29251,-0.29251,-0.29287,-1.0376,-1.157,-1.1474,-1.1067,-1.1436,-1.0973,-1.8039,-1.8039,-1.8034,-1.8116,-1.8116,-1.8111,0.042939,-0.057695,-0.29495,0.044243,0.06819,0.64914,-0.35945,-0.35981,-0.35468,-0.25512,-0.25481,-0.24448,-0.0084436,-0.3594,-0.77939,-0.0090689,-0.34611,-0.24147,1.4676,1.4701,1.4551,0.96625,0.97312,0.93579
0.0082511,-0.0057148,0.077267,-0.012357,-0.0092047,0.0026288,0.7541,0.75419,0.75329,-0.24852,-0.24848,-0.24851,-1.0389,-1.1319,-1.1159,-1.1087,-1.1171,-1.1004,-1.8014,-1.8014,-1.8009,-1.8017,-1.8016,-1.8012,-0.032488,0.079081,0.18832,0.081297,0.1469,-0.15783,-0.24057,-0.23932,-0.23651,-0.461,-0.46109,-0.46346,-0.010148,-0.31897,-0.72898,-0.007915,-0.15696,0.77388,0.67757,0.68228,0.65961,0.24269,0.24962,0.2149
-2.4202e-05,-0.025463,-0.080758,-0.015166,-0.0079655,-0.080864,0.66115,0.66142,0.6622,-0.26606,-0.26602,-0.26557,-1.0374,-1.1402,-1.0684,-1.1053,-1.1651,-1.0989,-1.8,-1.8,-1.7995,-1.8027,-1.8027,-1.8023,0.032893,-0.41535,-0.26487,0.063882,-0.0080664,-0.65843,-0.09629,-0.095636,-0.11114,-0.54773,-0.54712,-0.54554,-0.010576,0.19651,-0.52408,-0.0091061,-0.41246,0.56949,0.86826,0.87244,0.87907,-0.10336,-0.096398,-0.098533
0.0021879,-0.0079414,-0.025468,-0.0067768,-0.012841,0.0088127,0.71665,0.71676,0.71696,-0.32679,-0.32673,-0.32679,-1.0407,-1.1746,-1.1597,-1.1104,-1.1126,-1.1203,-1.8068,-1.8067,-1.8063,-1.8043,-1.8043,-1.8038,0.00098121,0.053919,0.063443,0.0017678,-0.13751,-0.76892,0.015722,0.014706,0.013542,-0.79303,-0.79221,-0.79634,-0.0083151,-0.32455,-0.29214,-0.0082615,0.16408,-0.028354,0.67757,0.68228,0.65961,-0.071905,-0.064942,-0.098533
0.0046718,0.012758,-0.039468,-0.0055856,-0.012515,-0.00065204,0.75545,0.75539,0.75573,-0.2926,-0.29256,-0.29256,-1.0398,-1.1609,-1.1397,-1.1072,-1.0658,-1.0732,-1.7991,-1.799,-1.7986,-1.8067,-1.8067,-1.8063,0.037985,-0.15292,-0.085962,0.036388,0.20583,-1.0628,-0.3561,-0.35633,-0.35373,-0.095837,-0.096863,-0.098049,-0.0095413,-0.3747,-0.82846,-0.0088547,0.83403,0.64472,0.97722,1.0083,0.96137,0.80895,0.81584,0.81042
-0.0083056,-0.0092614,-0.00061094,-0.00071436,0.0086226,0.021458,0.71127,0.71141,0.71131,-0.35043,-0.35048,-0.35062,-1.0379,-1.1289,-1.0675,-1.1061,-1.0766,-1.134,-1.7997,-1.7997,-1.7993,-1.8021,-1.8021,-1.8018,0.081058,0.30269,0.25582,-0.0035538,0.04488,0.61625,-0.13229,-0.13179,-0.12911,-0.3658,-0.36648,-0.36489,-0.0091653,-0.18846,0.35191,-0.0092748,-0.028942,-0.39482,0.97722,1.0083,0.9888,0.36852,0.37545,0.34027
0.0065656,0.0048362,-0.067259,-0.0030872,-0.012674,0.028636,0.64278,0.64277,0.64342,-0.3043,-0.30424,-0.30443,-1.0385,-1.1467,-1.1217,-1.1098,-1.1457,-1.172,-1.7993,-1.7993,-1.7987,-1.7986,-1.7986,-1.7981,-0.016112,0.42537,-0.82557,-0.00049782,-0.27198,-0.070627,0.14959,0.14907,0.15838,-0.73084,-0.73124,-0.73024,-0.0091707,-0.29257,-0.2883,-0.009421,-0.30493,-0.74415,1.4676,1.4701,1.4551,-0.3865,-0.37951,-0.41196
0.0088198,-0.0026794,-0.022558,-0.024542,-0.0099284,0.0801,0.71051,0.71056,0.71073,-0.30212,-0.30208,-0.30256,-1.0348,-1.1656,-1.1139,-1.1055,-1.1159,-1.0566,-1.7943,-1.7942,-1.7937,-1.8011,-1.8011,-1.8007,0.012486,0.099352,0.097059,0.093965,-1.2692,0.27133,-0.4357,-0.43609,-0.44144,0.21247,0.21483,0.21733,-0.010366,-0.37135,-0.3151,-0.0094714,0.53609,-0.13545,1.1679,1.1713,1.1808,0.085391,0.092341,0.058183
0.0034484,-0.014695,0.00028868,-0.0077176,-0.0095128,-0.034276,0.68555,0.68571,0.68562,-0.28315,-0.28311,-0.28292,-1.0406,-1.1702,-1.1263,-1.1078,-1.1261,-1.0715,-1.7903,-1.7903,-1.7898,-1.7972,-1.7971,-1.7968,0.014847,-0.085417,-0.32817,0.03908,-1.1416,-0.42611,-0.072418,-0.071636,-0.077916,-0.33862,-0.33722,-0.34719,-0.0086343,-0.45801,-0.62598,-0.0095174,0.26592,-0.21713,1.1679,1.1713,1.1534,0.30561,0.31254,0.27758
-0.011864,-0.0086409,0.048089,-0.01108,0.0022738,0.042278,0.72029,0.7204,0.71981,-0.29607,-0.29609,-0.29635,-1.0379,-1.1432,-1.0875,-1.111,-1.1396,-1.0809,-1.7895,-1.7894,-1.789,-1.7943,-1.7943,-1.794,0.058546,-0.024703,0.25651,0.0062325,0.95548,0.050305,-0.27171,-0.27056,-0.27335,-0.062276,-0.061654,-0.06596,-0.010435,0.070879,-0.35684,-0.0093967,0.12968,-0.38853,0.86826,0.87244,0.85164,0.17977,0.18671,0.15221
