-0.38088,-0.96976,0.96652,0.12046
0.555,-0.93834,0.96744,0.64837
1.053,0.93362,0.13489,1.7042
-0.44957,1.5939,-1.7475,-0.93535
-0.44957,1.5923,-1.7424,-0.93535
-0.21774,-0.38768,-0.16702,1.7042
-0.27784,1.1611,0.77506,2.76
0.28025,-0.40536,0.75007,0.12046
-0.20916,0.72017,0.21489,-0.93535
-0.51825,-1.2886,-1.3944,-0.40744
4.3844,-0.49539,0.57998,-0.93535
-0.26926,0.38755,-0.93396,1.1763
-0.35512,-0.93015,-1.926,-0.40744
-0.36371,-0.70229,0.93901,-0.40744
-0.58694,-0.33923,0.59781,2.76
0.14287,-0.16343,0.59722,-0.40744
-0.38946,0.42684,0.55323,-0.93535
-0.47532,-0.50718,0.61985,-0.93535
-0.48391,1.4126,-1.903,1.7042
-0.088951,-1.0107,-1.9429,-0.40744
-0.44957,-0.047535,-1.1723,-0.93535
-0.63846,1.3671,0.19478,0.12046
-0.38946,1.3949,-1.9023,1.7042
-0.54401,-0.2623,0.59007,0.12046
0.44338,-0.26492,0.58073,-0.93535
-0.32936,1.2309,0.8135,-0.93535
-0.26067,1.4666,-1.8659,-0.40744
-0.31219,1.5216,-1.7906,1.1763
-0.34653,-2.1536,-0.65997,0.12046
-0.46674,-0.4764,0.82906,-0.93535
-0.56977,0.48446,0.55987,0.12046
-0.25209,-1.271,-1.9611,0.12046
-0.35512,-1.2703,-1.961,0.12046
-0.44957,-0.2587,0.54524,0.64837
0.65804,-0.48622,0.62498,-0.40744
-0.57836,1.8824,-1.7244,0.12046
0.03984,-2.095,-0.69388,-0.93535
-0.19198,1.3569,0.84647,0.12046
3.9207,-0.44759,0.5931,1.7042
-0.32078,0.24023,-0.84706,-0.93535
-0.32936,-2.2544,-0.93219,-0.93535
-0.14905,-0.78807,-1.9246,-0.93535
-0.63846,1.3743,0.20244,0.12046
-0.50967,0.52898,0.40021,-0.93535
-0.43239,0.74145,0.40492,-0.93535
-0.26926,-0.59524,-1.1239,-0.93535
-0.36371,-0.3556,0.70801,-0.40744
0.21156,-0.78447,-1.0666,-0.93535
-0.16623,-0.59262,-1.1231,-0.93535
-0.23491,0.7971,0.64702,0.12046
-0.3036,1.1075,0.74519,-0.93535
-0.2435,-1.2693,-1.0606,-0.93535
-0.6127,-0.35724,0.71272,-0.40744
-0.44957,-0.37099,0.71499,-0.93535
-0.16623,-0.36149,0.71112,0.12046
-0.53543,-2.3372,-0.97812,0.12046
0.34894,-0.4489,0.76109,1.1763
-0.63846,1.7144,-1.6476,-0.93535
-0.21774,0.99681,0.73409,-0.93535
0.64945,1.483,-1.8965,-0.93535
-0.31219,1.4224,-1.9527,0.12046
-0.33795,0.32928,-1.049,0.12046
0.014081,-1.0922,-1.0429,0.12046
0.11711,-0.352,-1.1126,2.2321
-0.42381,-0.42893,0.82401,-0.93535
-0.26926,-0.28849,-0.64761,0.12046
-0.35512,-2.0851,-0.681,-0.40744
-0.19198,-0.47509,0.84168,-0.40744
-0.41522,0.12663,0.73695,-0.93535
-0.31219,1.205,0.82788,1.1763
0.35752,-0.41616,0.81535,-0.40744
-0.53543,-0.88072,-1.9233,-0.40744
-0.29502,1.1579,0.76648,-0.40744
-0.62987,-0.7861,-1.9173,-0.40744
-0.54401,0.66877,-0.017959,0.12046
-0.22633,0.52833,0.56803,-0.93535
-0.38946,0.51196,0.56055,0.64837
-0.38088,-0.089767,-1.3059,-0.40744
-0.071779,-0.49375,0.84925,-0.40744
