-0.16043,-0.37155,-0.37911,-0.67585,-0.21846,-0.59873,-0.4589,-0.50489,-0.014985,-0.43062,-0.39286,-0.36831,-0.30259,-0.092409,0.067895,-0.14221,-0.58473,-0.5327,-0.14817,-0.45625,-0.61552,0.49077
2.8572,3.3419,-0.53826,-0.19841,-0.10006,-0.51807,0.11473,0.26984,0.055065,-0.43062,-0.39286,-0.36831,-0.30259,-0.057373,-0.23697,-0.3141,-0.41526,-0.1739,5.7608,-0.6734,-3.1471,-4.5631
-0.27289,-0.43846,0.60827,0.92733,0.4296,0.04656,-0.38216,-0.26441,-0.04854,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.44829,0.022778,-0.041444,-0.11795,0.18796,0.53774,0.2734
-0.34786,-0.43846,0.17733,0.0026134,0.28005,-0.67939,-0.49727,0.42632,-0.20098,1.1145,0.5536,0.02102,-0.30259,-0.057373,-0.51012,-0.46625,-0.81974,-0.84877,-0.13385,-0.6033,0.91802,0.32774
-0.14169,-0.10392,-0.32034,-0.54518,-0.44902,-0.19542,-0.38216,-0.32873,-0.50027,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.30832,-0.32263,0.10843,-0.25715,-0.13067,-0.50419,-0.80159,0.32774
-0.2354,-0.405,0.007763,-0.017489,-0.34932,-0.51807,-0.30542,3.9052,-0.44461,5.4861,6.1535,7.9806,7.912,0.0127,7.6629,10.422,-0.43169,-0.1472,-0.13385,-0.67099,-0.81442,-0.43305
0.10197,-0.43846,0.63643,-0.06272,-0.11876,1.7445,2.9253,0.061447,-0.33822,0.02161,0.96373,1.1365,2.4242,-0.19752,1.0647,1.0359,0.85673,1.1534,-0.13465,-0.65688,-0.54164,-0.43305
-0.066719,0.029901,-0.10732,-0.47482,-0.41163,-0.43741,-0.30542,-0.7104,-0.38547,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.70069,0.26082,0.26924,-0.276,-0.13226,-0.39098,-0.79966,0.32774
2.1074,3.0742,-0.18322,-0.16826,-0.068908,-0.59873,-0.4589,-0.42469,-0.098619,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.50215,-0.65193,-0.6739,-0.14817,-0.39058,-0.75666,0.38209
-0.29163,-0.33809,-0.25668,-0.3341,-0.35555,-0.67939,-0.49727,-0.62174,-0.26397,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.81449,-0.87704,-0.13703,0.13438,0.92943,0.59946
