0.79545,2.1375,0.91801,0.23882,0.099339,-0.19542,-0.26705,1.2324,1.2277,0.47384,0.88223,0.99125,0.81068,0.18788,-0.048862,-0.0084639,-0.36527,0.17531,-0.11476,-0.60733,-0.032074,0.056034
-0.34786,-0.43846,0.62174,0.30415,0.12426,-0.35675,0.078274,0.84459,0.2329,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.13535,-0.14311,-0.67291,-0.48019,-0.14817,-0.4772,-0.49277,0.11038
0.32688,1.2008,1.4451,2.3245,1.9127,0.28855,-0.38216,0.27212,0.88246,-0.39293,-0.12996,-0.16437,-0.17327,-0.16248,-0.35157,-0.40341,0.18359,0.1439,-0.14498,-0.59484,-0.60256,-0.16134
-0.31038,-0.37155,-0.36503,-0.39944,-0.17484,-0.51807,-0.34379,-0.53744,0.05434,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.39481,-0.36751,-0.50685,-0.50008,-0.13067,-0.51185,-0.62797,0.38209
0.34562,0.56517,2.2555,0.39461,0.26759,1.5791,0.61545,0.8521,0.77807,0.39847,0.19868,0.1199,-0.0074057,0.88861,-0.14976,-0.13413,2.0504,2.5093,-0.13783,-0.62465,-0.74014,-0.70476
-0.3666,-0.43846,-1.2557,-0.89697,-0.73566,-0.67939,-0.49727,-0.8167,-0.62866,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14339,-0.22862,1.04,0.38209
0.40185,0.63207,1.7713,-0.12805,-0.18107,0.36517,0.84375,-0.57543,-0.23047,0.73576,0.11849,-0.12791,-0.30259,0.43138,-0.59661,-0.55601,0.61044,0.16986,-0.13703,-0.62627,0.70005,-0.21568
-0.16043,-0.30464,0.91067,0.65092,0.95926,0.85318,-0.11357,-0.094019,0.32397,-0.31756,-0.32714,-0.34359,-0.30259,0.22292,1.3061,0.64679,0.71846,1.2675,-0.14658,-0.52272,-0.58946,-0.21568
-0.25415,-0.30464,0.16325,-0.10795,-0.19977,-0.51807,-0.42053,-0.37467,-0.46409,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.22501,0.027441,-0.68515,-0.062386,-0.14498,-0.26448,-0.8351,0.32774
0.75796,1.9368,0.20854,0.39461,0.93434,-0.35675,0.078274,-0.68572,-0.41589,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.64303,0.22492,-0.45267,-0.44354,-0.14817,-0.50701,-0.53707,0.21906
-0.25415,-0.33809,-0.79659,-0.74118,-0.56118,-0.67939,-0.49727,-0.26009,-0.13527,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.19301,-0.30468,-0.66767,-0.69694,-0.13862,0.010291,0.4682,0.49077
-0.27289,-0.37155,0.93944,-0.082822,0.24266,-0.43741,-0.15386,-0.76845,0.0076139,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.38184,-0.33295,-0.5669,-0.48102,-0.14021,-0.53481,-0.62363,0.16472
-0.085461,-0.10392,0.90271,0.68107,0.1118,0.20788,0.080193,0.45934,-0.1392,0.28729,-0.11615,-0.10196,-0.04339,0.71518,-0.49571,-0.49317,0.39431,0.58468,-0.11476,-0.64802,-0.76637,0.056034
0.47682,-0.43846,0.77661,0.032767,-0.11876,3.9183,6.179,0.0016508,-0.38876,0.69995,0.94796,0.90473,0.6898,-0.19752,0.5133,0.70963,2.3476,2.9051,-0.13862,-0.65608,-0.56094,-1.1395
0.51431,1.7026,-0.57683,1.1133,0.76609,-0.51807,-0.42053,3.208,6.0749,4.5816,5.0624,6.1143,5.7867,-0.19752,3.3529,4.2642,-0.50685,-0.53149,0.25743,-0.68025,-3.147,-4.5631
0.62677,1.9368,1.1598,1.259,1.4578,0.93384,0.0015351,-0.047309,-0.22352,0.66227,0.27755,-0.053137,-0.30259,-0.12745,-0.077691,-0.20594,0.91424,0.91981,-0.14339,-0.61378,-0.81423,-0.65041
-0.32912,-0.405,-1.08,-0.61051,-0.53003,-0.59873,-0.4589,-0.81243,-0.56141,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.70262,-0.75767,-0.13862,-0.44174,0.93266,0.6538
-0.31038,-0.37155,0.21405,-0.24364,-0.24962,-0.27609,-0.15194,-0.36167,-0.48205,-0.43062,-0.39286,-0.36831,-0.30259,0.68014,-0.36526,-0.36706,0.037024,0.070598,-0.14021,-0.49211,-0.73452,0.38209
-0.34786,-0.43846,0.045716,-0.46477,-0.19353,-0.67939,-0.49727,-0.75167,0.11213,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.82323,-0.88228,-0.13703,-0.45262,0.75087,0.59946
0.58928,1.9368,-0.29525,-0.24867,-0.19977,-0.51807,-0.42053,-0.49525,-0.013131,-0.31756,-0.35343,-0.34977,-0.30259,-0.16248,-0.55337,-0.52908,-0.56978,-0.62783,-0.14419,-0.5888,-0.80285,0.43643
-0.3666,-0.43846,-0.92085,-0.91708,-0.74189,-0.67939,-0.49727,-0.80499,-0.29272,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82498,-0.88228,-0.14817,2.0287,1.2446,0.76248
-0.3666,-0.43846,-0.57377,0.17348,-0.25585,-0.67939,-0.49727,-0.70646,2.0829,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.86867,-0.13862,1.5912,1.1597,0.49077
-0.3666,-0.43846,0.18651,0.37954,0.10557,-0.67939,-0.49727,-0.47769,-0.08819,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.5822,-0.54703,-0.81974,-0.8561,-0.11476,0.51712,0.64835,0.43643
-0.27289,-0.33809,-0.89637,-0.79646,-0.74812,-0.35675,-0.30542,-0.32884,-0.5322,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.53806,-0.19222,-0.38595,-0.14498,1.9885,1.2134,0.49077
-0.12295,-0.070461,-0.74333,-0.63062,-0.64842,-0.51807,0.039905,-0.72387,-0.57169,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.5201,-0.64844,-0.7472,-0.13862,1.2669,0.81817,0.59946
-0.3666,-0.43846,0.54522,-0.51503,-0.48641,-0.67939,-0.49727,-0.79504,-0.53447,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82673,-0.88228,-0.1418,-0.14683,1.009,0.2734
-0.12295,-0.13737,-0.22056,0.062921,0.14919,0.76848,1.5709,1.3755,-0.44397,1.2238,3.32,3.7267,2.8819,-0.12745,4.8557,5.3117,0.19355,0.39772,-0.14419,-0.66253,-0.53112,-0.27002
-0.34786,-0.405,-0.37544,-0.33913,-0.019057,-0.67939,-0.49727,-0.73786,-0.48438,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.37649,-0.81799,-0.83621,-0.14419,-0.50057,-0.62076,0.59946
-0.29163,-0.43846,-0.10242,-0.092873,-0.46148,0.36921,0.23175,0.23872,-0.18561,0.54921,-0.011649,-0.18909,-0.30259,-0.022337,-0.36598,-0.28672,1.1118,0.71039,-0.1418,-0.62264,1.0061,0.11038
-0.27289,-0.43846,1.827,0.43984,0.39844,-0.43741,-0.34379,0.22334,-0.25229,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,0.62862,0.28775,-0.37226,0.54285,-0.14817,-0.44698,-0.78882,0.11038
-0.3666,-0.43846,-0.94044,-0.032566,-0.58611,-0.67939,-0.49727,4.603,1.4795,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.41239,-0.82498,-0.84877,-0.13067,0.70607,1.1432,0.21906
-0.21666,-0.37155,-0.72864,-0.65072,-0.36801,-0.27609,-0.26705,-0.57344,-0.0039877,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.35157,-0.30468,-0.25165,-0.26867,-0.13862,-0.019925,0.4995,0.49077
-0.066719,0.029901,-0.56459,-0.58036,-0.16861,-0.67939,-0.49727,-0.75416,-0.014254,-0.091448,0.14478,0.069532,0.014382,-0.092409,-0.45247,-0.45727,-0.58805,-0.59715,-0.14817,-0.44376,-0.612,0.49077
-0.047976,-0.23773,0.77783,0.5303,0.548,0.44987,-0.30542,0.084806,-0.32896,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.19301,-0.2957,0.39334,0.40777,-0.12749,-0.35633,-0.83835,0.0016916
-0.25415,-0.405,1.0423,0.24887,0.2302,0.12722,0.11664,-0.58264,0.5415,1.9813,1.4869,0.63282,-0.16203,0.0127,0.5133,1.9753,0.35664,0.48526,-0.14658,-0.60773,-0.80536,-0.32436
-0.25415,-0.405,-0.56091,-0.66579,-0.34309,-0.67939,-0.49727,-0.69672,-0.5558,-0.053762,0.27755,0.95417,1.0834,-0.19752,0.2106,1.2482,-0.81974,-0.77652,-0.14419,-0.65729,-0.64704,0.2734
-0.047976,-0.17082,1.068,2.2692,2.6729,1.8211,0.23175,1.5392,2.3141,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.12411,0.063345,1.6484,1.6873,-0.14658,-0.40589,-0.49801,-0.7591
-0.34786,-0.405,-1.1957,-0.28385,-0.67958,-0.67939,-0.49727,0.27739,1.0646,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.56778,-0.52908,-0.82323,-0.88228,-0.13862,1.6089,1.2,0.76248
-0.3666,-0.43846,-1.3126,-1.0075,-0.79174,-0.67939,-0.49727,-0.81091,-0.59248,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.14817,2.2648,1.2957,0.76248
-0.31038,-0.405,0.11489,-0.47985,-0.16238,-0.67939,-0.4589,-0.78983,-0.5356,-0.39293,-0.37972,-0.36213,-0.30259,-0.16248,-0.52454,-0.51113,-0.75681,-0.8006,-0.14021,-0.26931,0.92756,0.54511
1.2078,2.7397,-1.0341,-0.55523,-0.34309,-0.67939,-0.49727,-0.72982,-0.012705,2.132,0.90852,0.39181,-0.010217,1.274,-0.23625,0.036417,-0.84596,-0.82469,-0.14021,-0.65568,1.0054,0.11038
-0.32912,-0.43846,0.18712,0.077998,-0.19353,-0.59873,-0.30542,-0.12864,-0.31635,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.26826,-0.0084639,-0.5121,0.11248,-0.11795,2.1851,0.18505,0.2734
-0.32912,-0.405,-0.3081,0.13831,-0.57365,-0.43741,-0.15194,1.4502,-0.51874,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.4247,0.38683,-0.13544,1.9083,1.1741,0.2734
0.25191,-0.33809,0.66214,1.4198,0.70378,0.77251,0.46197,0.8587,1.838,-0.091448,0.15924,0.31765,0.53236,-0.022337,-0.5822,-0.54703,3.5554,1.2046,-0.14021,-0.65729,-0.49448,-0.43305
-0.34786,-0.43846,-0.61907,-0.43462,-0.17484,-0.67939,-0.49727,-0.81205,-0.54317,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.8235,-0.79259,-0.13465,-0.45464,-0.53766,0.54511
0.30814,1.1339,-1.2006,-0.92713,-0.81044,-0.034101,-0.19031,-0.60696,-0.49373,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.43805,-0.39444,0.4318,-0.21317,-0.14658,2.8377,1.2872,0.38209
-0.31038,-0.405,-1.0139,-0.64067,-0.66712,0.12722,-0.11357,0.50192,0.23755,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.4813,-0.4842,0.79538,-0.087517,-0.14339,1.445,1.2141,0.21906
-0.066719,-0.43846,0.46993,0.24384,0.3299,-0.11476,0.34686,1.4201,0.035968,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,1.3205,1.1405,-0.24466,0.54075,-0.10363,-0.44013,-0.046699,-0.10699
-0.25415,-0.37155,0.3928,0.067947,0.3299,0.5265,0.1531,0.968,2.0724,4.0069,7.6751,6.3111,4.6186,0.082773,4.5681,4.792,0.48835,0.80526,-0.14021,-0.66414,-0.58214,-0.7591
-0.3666,-0.43846,-1.249,-0.96231,-0.66712,-0.67939,-0.49727,-0.80354,-0.56832,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82498,-0.88228,-0.14658,2.2278,1.2961,0.81682
-0.14169,-0.17082,-0.52786,-0.38436,-0.41163,-0.51807,-0.075204,1.3085,0.67655,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.96015,1.3469,-0.23942,-0.49799,-0.12431,-0.49734,0.4359,-0.21568
-0.31038,-0.405,-1.0059,-0.65072,-0.33686,-0.034101,-0.42053,-0.56211,-0.30255,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.19921,-0.31579,-0.14817,2.2499,1.2938,0.59946
-0.085461,-0.30464,0.43626,0.36446,0.043257,0.04656,-0.11357,1.6847,0.18945,3.5264,1.316,0.65754,0.13878,2.9908,0.44123,0.24287,-0.057628,0.32924,-0.14498,-0.62627,-0.80129,-0.16134
-0.3666,-0.43846,-1.2404,-0.79144,-0.80421,-0.59873,-0.49727,0.63938,-0.45788,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.62921,-0.72626,-0.13544,0.7516,1.1681,0.6538
-0.2354,-0.30464,0.86659,-0.25369,-0.093833,-0.43741,-0.38216,-0.73396,-0.4517,-0.091448,-0.16939,-0.22617,-0.21825,0.0127,-0.51012,-0.49317,-0.55405,-0.06448,-0.14419,-0.64601,-0.85244,0.38209
-0.27289,-0.43846,0.11856,0.20364,1.2272,0.61119,-0.34379,-0.41602,-0.47571,-0.43062,-0.39286,-0.36831,-0.30259,-0.16248,-0.59661,-0.55601,0.51221,0.3062,-0.12908,0.10175,0.92755,0.16472
-0.31038,-0.405,0.51278,0.067947,0.068182,-0.35675,-0.38216,0.27308,-0.48122,-0.43062,-0.39286,-0.36831,-0.30259,-0.12745,-0.29391,-0.27775,-0.19047,-0.40793,-0.13862,-0.45021,-0.64734,0.2734
-0.2354,-0.405,-0.16241,-0.48487,-0.49887,-0.034101,-0.19031,0.069564,-0.49719,-0.16682,-0.30084,-0.32505,-0.30259,0.082773,-0.26508,-0.26877,-0.14677,-0.046679,-0.1418,-0.61297,-0.5953,0.32774
-0.31038,-0.405,-0.88535,-0.34918,-0.5051,-0.43741,-0.38216,-0.2127,0.37051,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.5822,-0.54703,-0.56454,-0.65924,-0.12431,-0.37688,0.99141,0.59946
-0.32912,-0.405,1.1849,0.54538,-0.18107,-0.43741,-0.42053,4.993,0.356,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.39481,-0.43034,-0.44742,1.1093,-0.13385,0.42808,0.18867,-0.052651
-0.32912,-0.405,2.2115,0.52025,1.2895,-0.27609,-0.30542,0.27446,4.0679,-0.093332,-0.26207,-0.30682,-0.30259,-0.092409,0.15006,0.29313,-0.338,-0.35176,-0.14021,-0.59645,-0.82458,-0.43305
-0.32912,-0.405,-1.2863,-1.0025,-0.78551,-0.59873,-0.036835,-0.79196,-0.52754,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.63096,-0.82573,-0.14658,2.2636,1.2977,0.76248
-0.34786,-0.43846,0.74049,0.20364,-0.075139,-0.67939,-0.49727,0.095454,0.76893,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.25066,-0.2957,-0.75681,-0.71265,-0.12749,0.91396,0.037702,0.43643
-0.32912,-0.43846,-1.1345,-0.84169,-0.71074,0.12722,-0.11357,-0.253,-0.27138,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.46688,-0.41239,0.52794,-0.084376,-0.14021,1.8132,1.2439,0.2734
-0.27289,-0.43846,1.019,0.58056,0.36729,-0.034101,-0.38216,0.91802,-0.1261,-0.24219,0.1198,0.29911,0.15565,0.082773,0.39799,0.063345,-0.13978,0.30096,-0.10522,-0.58517,-0.028399,0.21906
0.13945,0.16372,0.95841,0.66097,0.90941,1.8171,0.6519,0.8584,1.2282,0.77344,1.0768,3.8689,3.14,0.39635,2.6978,2.1853,1.8072,2.493,-0.14021,-0.66293,-0.76637,-0.86778
-0.3666,-0.43846,-0.92146,0.032767,0.093107,-0.67939,-0.49727,-0.21955,0.23894,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13862,0.15211,1.0312,0.59946
0.21442,0.89971,-1.0476,-0.61051,-0.57988,-0.67939,-0.49727,-0.81292,-0.59619,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82498,-0.88228,-0.14021,-0.23224,0.93827,0.70814
-0.27289,-0.43846,-0.18873,0.40969,0.57292,0.93384,-0.30542,-0.26865,-0.54412,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,0.78314,0.5596,-0.13226,-0.45504,0.90774,0.11038
-0.17918,-0.10392,-0.33932,-0.022515,-0.21223,-0.51807,-0.4589,1.2352,-0.31481,-0.12913,-0.2877,-0.31887,-0.30259,-0.057373,-0.27877,-0.20504,-0.57599,-0.65861,-0.14817,-0.64278,-0.53473,0.38209
-0.32912,-0.43846,-0.15384,0.14333,0.14296,-0.43741,-0.38216,-0.37787,0.27864,-0.39293,-0.11681,0.10136,0.18939,0.36306,1.3926,1.1046,-0.34255,0.20253,-0.13385,-0.54166,0.12319,0.32774
