-0.25415,-0.37155,-0.77761,-0.54015,-0.22469,-0.35675,-0.34379,-0.10413,1.8476,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.45247,-0.37649,-0.31633,-0.50427,-0.14021,1.9192,1.241,0.32774
-0.27289,-0.43846,1.4781,0.22877,0.16788,-0.36078,-0.040671,1.3687,0.56172,2.3035,2.9914,2.3653,2.3662,0.15109,-0.29607,0.55928,-0.12379,0.33295,-0.14817,-0.6166,-0.84243,-0.16134
-0.25415,-0.37155,-0.16302,-0.44969,-0.23715,-0.51807,-0.42053,-0.66112,-0.25144,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,0.23799,0.097903,-0.57581,-0.57835,-0.14817,-0.2266,-0.51394,0.43643
-0.3666,-0.43846,-1.162,-0.74621,-0.65465,-0.67939,-0.49727,-0.81584,-0.55939,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.82323,-0.88228,-0.13226,-0.45826,0.90806,0.76248
0.38311,-0.070461,0.67071,0.36446,0.32367,0.36921,0.27012,0.11763,-0.47761,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.51012,-0.40341,0.41607,0.49154,-0.14817,-0.29751,-0.5578,0.11038
0.23317,0.43135,0.55012,0.70118,0.59162,-0.35675,-0.26705,-0.36597,-0.18409,0.36078,0.29069,0.30529,0.11629,0.082773,-0.17859,-0.26877,-0.25515,0.12609,-0.13544,-0.5473,-0.030318,-0.21568
-0.3666,-0.43846,-1.2759,-0.90703,-0.79798,-0.67939,-0.49727,-0.46817,-0.64494,-0.43062,-0.39286,-0.36831,-0.30259,-0.19752,-0.59661,-0.55601,-0.76415,-0.88034,-0.14339,2.2314,1.2611,0.70814
-0.29163,-0.43846,0.37627,0.18856,0.34236,0.77251,-0.26705,-0.23633,-0.52705,0.13467,-0.06423,-0.21381,-0.30259,-0.12745,-0.52454,-0.49317,0.86529,0.75018,-0.13226,-0.63916,0.25976,0.11038
-0.19792,-0.37155,0.88373,0.34938,0.47322,-0.27609,0.23175,-0.009252,1.8929,0.39847,0.15924,-0.003699,-0.0017831,0.46817,-0.092105,0.61987,-0.22893,0.017195,-0.13385,-0.54851,-0.81337,-0.27002
1.1516,1.067,-0.50643,-0.15318,0.30497,-0.43741,-0.15194,-0.36001,-0.054323,0.13655,0.45041,0.028127,-0.30259,0.047736,0.1688,-0.061423,-0.4219,-0.32286,2.5081,-0.67421,-3.147,-4.5631
