2.8233,-0.34173,-0.30868
-0.61791,0.87593,-0.30868
1.486,-0.34173,-0.30868
-0.61791,-0.34173,0.4205
-0.61791,-0.34173,0.4205
3.7349,-0.32421,-0.30868
-0.61791,0.87885,-0.30868
-0.61791,3.5945,-0.30868
3.7349,0.44376,-0.30868
3.7349,-0.30669,-0.30868
-0.61791,1.4804,-0.30868
-0.61791,-0.34173,0.4205
-0.61791,-0.34173,0.4205
-0.61791,1.4833,-0.30868
-0.61791,2.1637,-0.30868
-0.33087,-0.058488,-0.20757
1.2462,-0.34173,-0.31174
1.7793,-0.34173,-0.30868
1.5522,-0.34173,-0.30868
-0.61791,3.3375,1.021
-0.61791,3.3375,2.1086
1.549,-0.34173,-0.30868
-0.61791,3.8865,1.5326
1.549,-0.34173,-0.30868
-0.61791,3.8865,1.5326
-0.61791,-0.13733,-0.30868
1.5175,-0.34173,-0.30868
1.5112,-0.34173,-0.30868
3.9873,3.9216,4.1644
3.9873,3.9216,-0.30868
1.6184,-0.34173,-0.30868
1.65,-0.34173,-0.30868
3.9873,3.0193,-0.30868
2.0916,-0.34173,-0.30868
1.8266,-0.34173,-0.30868
-0.61791,0.061235,3.5517
1.8266,-0.34173,-0.30868
1.8266,-0.34173,-0.30868
1.8266,-0.34173,-0.30868
-0.61791,3.3375,0.85862
1.8613,-0.34173,-0.30868
-0.61791,0.65109,4.1644
-0.61791,-0.34465,-0.31174
-0.61791,3.8865,-0.20757
1.4418,-0.34173,-0.30868
1.4544,-0.34173,-0.30868
-0.61791,3.3375,1.7134
-0.61791,3.3813,-0.30868
-0.61791,0.64817,4.1644
3.7349,1.0161,-0.30868
-0.61791,3.688,1.741
1.2557,-0.34173,-0.30868
-0.61791,-0.13733,-0.30868
-0.61791,0.53721,3.5517
-0.61791,1.4979,-0.30868
3.5993,-0.34173,-0.30868
-0.61791,0.53429,2.749
-0.61791,-0.34173,-0.30868
1.4418,-0.34173,-0.30868
3.5804,-0.34173,-0.30868
-0.61791,3.688,1.741
3.6151,-0.34173,-0.30868
-0.61791,3.8865,4.1277
-0.61791,1.7111,-0.30868
3.6971,-0.10813,-0.30868
-0.61791,-0.34173,-0.30868
1.9339,-0.34173,-0.30868
-0.61791,0.35616,3.9193
3.7349,0.24228,-0.30868
-0.61791,-0.34173,3.9193
-0.61791,0.35616,3.9193
-0.61791,0.35032,-0.11566
-0.61791,3.8048,1.6307
-0.61791,0.35616,3.7814
-0.61791,1.4337,-0.30868
1.5522,-0.34173,-0.30868
-0.61791,0.73869,2.9818
1.467,-0.34173,-0.30868
1.5932,-0.34173,-0.30868
-0.61791,0.53429,1.9983
1.4923,-0.34173,-0.30868
-0.61791,0.87009,-0.30868
1.3093,-0.34173,-0.30868
3.3312,-0.34173,-0.30868
1.4513,-0.34173,-0.30868
-0.61791,0.22184,-0.30868
-0.61791,1.3402,-0.30868
-0.61791,0.29192,4.1644
2.4764,-0.34173,-0.30868
-0.32456,-0.34173,-0.30868
-0.61791,3.9216,1.9769
-0.61791,-0.093529,-0.30868
2.4417,-0.34173,-0.30868
-0.61791,3.8865,4.1277
2.4922,-0.34173,-0.30868
-0.32141,-0.34173,-0.30868
-0.31825,-0.34173,-0.30868
2.1893,-0.34173,-0.30868
2.3975,-0.34173,-0.30868
-0.61791,-0.13733,-0.30868
-0.61791,3.8865,-0.29336
2.2335,-0.34173,-0.30868
2.53,-0.34173,-0.30868
-0.61791,-0.093529,-0.30868
1.7131,-0.34173,-0.30868
1.732,-0.34173,-0.30868
-0.61791,-0.093529,-0.30868
-0.32141,-0.34173,-0.30868
3.0031,-0.34173,-0.30868
-0.61791,-0.093529,-0.30868
2.4606,-0.34173,-0.30868
2.4448,-0.34173,-0.30868
2.2114,-0.34173,-0.30868
-0.61791,2.0819,-0.30868
2.4606,-0.34173,-0.31174
-0.61791,0.48756,1.6276
1.7667,-0.34173,-0.30868
-0.61791,2.5053,-0.30868
-0.61791,-0.093529,-0.30868
-0.32141,-0.34173,-0.30868
-0.32141,-0.34173,-0.30868
3.9873,-0.026367,-0.17081
-0.61791,3.8865,1.5326
2.5552,-0.34173,-0.30868
-0.61791,0.48464,-0.16774
-0.48543,-0.26581,-0.30868
2.2209,-0.34173,-0.30868
-0.61791,0.35616,3.2055
2.2051,-0.34173,-0.30868
3.7349,1.4103,-0.30868
2.0285,-0.34173,-0.30868
2.448,-0.34173,-0.31174
-0.61791,3.8865,-0.27498
-0.61791,3.8953,-0.30868
