3.7349,-0.28041,-0.30868
-0.32456,-0.34173,-0.30868
-0.61791,0.69781,-0.30868
-0.61791,3.688,3.472
3.7349,0.4204,-0.30868
-0.61791,0.35032,-0.085022
3.7349,0.3912,-0.30868
3.7349,-0.30669,-0.30868
-0.61791,-0.34173,0.4205
-0.61791,2.3184,-0.30868
3.7349,0.43208,-0.30868
3.7349,0.51968,-0.30868
3.7349,-0.21909,-0.30868
-0.61791,-0.34465,-0.31174
-0.61791,1.2526,-0.30868
3.9873,3.9216,0.66866
-0.61791,0.98981,2.0933
3.7349,-0.073088,0.61045
1.7919,-0.34173,-0.30868
1.7604,-0.34173,-0.30868
-0.61791,3.8865,1.5326
-0.33087,-0.061408,-0.28417
-0.61791,0.44668,4.1277
-0.21417,-0.34173,-0.31174
1.8266,-0.34173,-0.30868
1.8266,-0.34173,-0.30868
1.9275,-0.34173,-0.30868
-0.61791,3.8865,2.0045
2.1105,-0.34173,-0.30868
2.0348,-0.34173,-0.30868
1.8266,-0.34173,-0.30868
1.0097,-0.34173,-0.30868
-0.61791,3.8865,2.0045
1.4639,-0.34173,-0.30868
3.0031,-0.34173,-0.30868
-0.61791,3.9216,4.1644
-0.61791,0.061235,-0.30868
-0.61791,0.64817,4.1644
1.4702,-0.34173,-0.30868
1.5554,-0.34173,-0.30868
1.7888,-0.34173,-0.30868
3.6971,0.86133,-0.30868
3.7349,0.32112,-0.30868
3.6529,-0.34173,-0.30868
3.2523,-0.34173,-0.30868
-0.61791,3.688,1.741
1.1453,-0.34173,-0.30868
2.3534,-0.34173,-0.30868
1.5427,-0.34173,-0.30868
-0.61791,3.6529,3.8826
0.98128,-0.34173,-0.30868
-0.61791,1.933,-0.30868
2.6783,-0.34173,-0.30868
-0.61791,0.73577,2.7643
3.7349,0.28608,-0.30868
-0.61791,3.688,-0.2137
-0.61791,3.688,-0.19532
0.48292,-0.34173,-0.30868
3.7349,0.21016,-0.30868
3.7349,0.23352,-0.30868
3.3091,3.688,3.9193
-0.61791,0.35616,3.9193
3.7349,0.23644,-0.30868
-0.61791,3.9216,4.1644
-0.61791,0.35616,3.9193
-0.61791,0.35324,0.031401
3.5677,-0.34173,-0.30868
-0.61791,0.35616,3.9193
3.7349,0.22768,-0.30868
-0.61791,0.74161,4.1644
-0.61791,0.53429,0.074293
-0.61791,1.0949,-0.30868
1.5964,-0.34173,-0.30868
2.7129,-0.34173,-0.30868
1.4733,-0.34173,-0.30868
-0.61791,-0.34173,1.3458
3.7349,1.1913,-0.30868
-0.61791,3.9216,2.1852
1.4607,-0.34173,-0.30868
0.63747,-0.34173,-0.30868
-0.61791,0.53429,0.32859
-0.61791,0.70365,-0.30868
-0.61791,0.50508,-0.30868
-0.61791,0.73869,3.9132
-0.61791,1.3665,-0.30868
-0.61791,0.34448,3.2147
3.0915,-0.34173,-0.30868
2.489,-0.34173,-0.30868
-0.61791,-0.093529,-0.30868
2.2714,-0.34173,-0.30868
-0.32141,-0.34173,-0.30868
0.78888,-0.34173,-0.30868
-0.61791,3.9216,1.8268
2.4858,-0.34173,-0.30868
1.732,-0.34173,-0.30868
-0.61791,0.88177,4.1644
2.0127,-0.34173,-0.30868
-0.61791,0.53429,3.8826
-0.61791,3.9216,4.1644
-0.61791,3.9216,4.1644
2.4543,-0.34173,-0.30868
1.7036,-0.34173,-0.30868
-0.61791,2.0819,-0.30868
2.694,-0.34173,-0.30868
-0.61791,3.9216,4.1644
-0.61791,3.9216,1.8268
-0.61791,-0.093529,-0.30868
2.4638,-0.34173,-0.30868
-0.61791,3.9216,4.1644
-0.61791,0.48464,-0.06664
1.691,-0.34173,-0.30868
-0.32456,-0.34173,-0.30868
2.4417,-0.34173,-0.30868
-0.61791,0.87301,-0.30868
-0.61791,0.53721,3.9193
2.448,-0.34173,-0.30868
-0.61791,3.3638,-0.30868
2.448,-0.34173,-0.30868
2.448,-0.34173,-0.30868
-0.61791,1.1212,-0.30868
-0.61791,-0.093529,-0.30868
2.0632,-0.34173,-0.30868
2.0096,-0.34173,-0.30868
-0.61791,2.2717,-0.30868
-0.61791,0.48756,1.888
2.4638,-0.34173,-0.30868
2.4259,-0.34173,-0.30868
-0.61791,3.8865,2.0351
3.0441,-0.34173,-0.30868
2.0632,-0.34173,-0.30868
1.7667,-0.34173,-0.30868
2.0474,-0.34173,-0.30868
-0.61791,3.6529,-0.30868
-0.61791,3.3229,-0.30868
2.0253,-0.34173,-0.30868
-0.32456,-0.34173,-0.30868
-0.61791,3.0047,-0.30868
-0.61791,2.2308,-0.30868
2.9211,-0.34173,-0.30868
-0.61791,3.9216,4.1644
-0.61791,2.0994,-0.30868
2.0632,-0.34173,-0.30868
1.8613,-0.34173,-0.30868
-0.61791,1.4745,-0.30868
-0.61791,3.8865,1.5326
-0.61791,0.37952,3.8826
-0.61791,0.35908,-0.30868
-0.61791,0.4934,3.8826
1.8298,-0.34173,-0.30868
-0.61791,0.49924,-0.30868
-0.61791,2.1316,-0.30868
-0.61791,0.35908,-0.30868
2.7287,-0.34173,-0.30868
3.5204,-0.34173,-0.30868
0.59016,-0.34173,-0.30868
1.0381,-0.34173,-0.30868
1.016,-0.34173,-0.30868
-0.61791,0.30652,-0.014556
-0.61791,3.9216,4.1644
-0.61791,3.1623,2.2925
-0.61791,3.688,3.9193
-0.61791,1.9038,-0.30868
-0.61791,-0.34173,1.0884
-0.61791,2.9959,-0.30868
-0.61791,3.1623,1.9248
-0.61791,2.9959,-0.30868
-0.61791,-0.27749,1.1619
-0.61791,0.30944,0.88313
-0.61791,1.5271,-0.30868
-0.61791,3.8602,1.692
-0.61791,0.60729,-0.30868
-0.61791,0.30944,0.4542
1.0412,-0.34173,-0.30868
1.2652,-0.34173,-0.30868
-0.61791,0.22184,-0.30868
3.0315,-0.34173,-0.30868
-0.61791,0.54889,-0.30868
1.016,-0.34173,-0.30868
-0.61791,0.30652,-0.036002
-0.61791,0.31236,3.3678
-0.61791,3.9216,4.1644
-0.61791,1.1154,-0.30868
-0.61791,0.31236,3.3678
-0.61791,3.5069,-0.30868
-0.61791,0.30944,1.6613
1.3409,-0.34173,-0.30868
-0.61791,0.51676,-0.30868
-0.61791,0.51676,-0.30868
0.27789,-0.18989,0.049783
-0.35926,-0.34173,-0.30868
-0.61791,3.8865,4.1277
-0.61791,0.14884,-0.30868
0.27789,3.688,3.9193
-0.61791,1.0745,-0.30868
-0.61791,0.289,4.1644
2.2398,-0.34173,-0.30868
-0.61791,-0.27749,1.1619
-0.61791,3.8865,4.1277
-0.61791,3.688,3.9193
-0.61791,0.53721,3.5517
-0.61791,-0.27749,1.1619
2.2966,-0.34173,-0.30868
2.2051,-0.34173,-0.30868
-0.61791,-0.34173,-0.30868
-0.61791,0.032034,-0.30868
1.1453,-0.34173,-0.30868
1.6815,-0.34173,-0.30868
3.7349,-0.34173,-0.31174
3.0252,-0.34173,-0.30868
-0.61791,2.882,-0.12792
-0.61791,-0.34173,0.64109
-0.61791,0.099196,-0.30868
3.4226,-0.34173,-0.30868
-0.61791,0.49048,0.52467
-0.61791,3.8865,4.1277
-0.61791,0.099196,-0.30868
-0.61791,1.4629,-0.30868
0.18327,-0.34173,-0.30868
-0.61791,0.37076,-0.30868
1.4292,-0.34173,-0.30868
-0.61791,0.099196,-0.30868
-0.61791,1.7549,-0.30868
0.91189,-0.34173,-0.30868
-0.61791,0.1868,-0.30868
-0.61791,2.0819,-0.30868
-0.61791,3.9216,4.1644
3.2365,-0.34173,-0.30868
-0.61791,0.18972,2.0596
2.6057,-0.34173,-0.30868
-0.61791,0.18972,2.0596
2.265,-0.34173,-0.30868
-0.61791,0.18972,2.0596
-0.61791,2.5579,-0.30868
2.2587,-0.34173,-0.30868
-0.61791,3.9216,1.8574
-0.41288,-0.26873,-0.30868
-0.61791,-0.34173,-0.30868
-0.61791,3.9216,4.1644
0.6974,-0.34173,-0.30868
-0.61791,3.8865,1.5357
3.287,-0.34173,-0.30868
3.7349,0.51676,-0.30868
-0.61791,3.7785,-0.30868
0.48607,-0.34173,-0.30868
3.7349,0.4058,-0.30868
-0.61791,0.35324,4.1644
-0.61791,0.55181,-0.30868
0.18327,-0.34173,-0.30868
3.287,-0.34173,-0.30868
3.0568,-0.34173,-0.30868
-0.15424,-0.34173,-0.29029
-0.15424,-0.34173,-0.29029
2.0474,-0.34173,-0.30868
