0.71876,0.14175,-0.035024,0.73598,0.6825,-0.69734,1.4396,-0.99371
-0.84371,1.7135,1.4378,0.81949,-0.40579,-1.3576,-1.0648,1.5779
-1.3194,-0.33416,-0.11414,-1.6774,0.088975,-0.095359,-0.2139,-1.5317
-1.3379,0.48344,1.5823,-1.3798,0.67559,-0.80953,1.0389,1.642
-1.0852,-1.2852,-0.2728,-0.15885,0.94742,0.37166,-0.2274,-0.10161
1.1292,-0.08294,-1.4152,0.26231,-0.73526,0.86228,1.0418,0.22688
0.44593,1.0535,0.35964,-1.4511,-0.076928,-0.10142,0.92281,1.2668
-0.0060397,0.32665,0.83317,-1.1973,1.0256,1.6603,-0.016172,1.1435
0.87925,-0.28754,-1.1538,-0.76228,-1.2393,-0.71331,1.3434,-0.5387
0.14367,-1.0583,-1.0469,0.2907,-0.735,-0.60499,-1.5764,0.55555
-1.6713,0.33727,1.1495,-0.099229,0.9623,-0.36455,0.63786,1.2463
1.7092,-0.2647,0.55092,1.4361,-0.25781,0.16289,1.168,0.5102
-1.4915,-0.62517,-1.0643,0.71045,1.1353,0.98079,-1.6709,0.50817
1.7135,-0.90675,0.17485,-0.24614,-0.14665,-0.51208,0.067679,-0.83666
-0.91216,-0.30793,1.5587,-1.2181,-0.26122,1.6086,-0.12091,0.057508
0.98566,-0.44203,1.5962,1.2783,-1.6391,1.6893,1.7021,-1.7233
1.302,1.4516,-1.4068,-0.75296,-1.389,0.86808,1.0099,0.73033
1.0419,-0.36224,0.82741,1.0614,-0.12811,-0.5464,-1.4323,0.77466
1.6331,1.6168,0.69552,-1.5773,-0.54772,-0.70831,-0.15217,0.077637
-0.28034,-0.27706,-1.4495,1.1527,-0.46652,-1.6313,1.1467,-0.326
1.0893,-0.40277,-0.21101,-1.5992,1.3871,1.0936,-1.4937,-0.042124
-0.43173,1.5378,-0.038344,1.0363,1.4993,-0.88455,-1.2608,-1.2775
0.31605,1.0133,-1.5536,0.30918,0.52463,-0.022721,-1.6392,0.64711
-0.68053,1.2858,0.9931,-0.56549,-0.92487,-0.55321,0.61071,1.3035
0.67648,1.1949,-0.36852,-1.0397,0.26614,-1.6862,-0.19493,0.21845
0.34837,-1.4571,-0.65802,-1.2535,-0.89362,-0.14398,-1.6161,1.3562
1.4583,-0.43554,-0.053991,-1.1366,-1.0598,-1.03,-1.6123,-0.90651
-0.80327,1.4666,-1.3556,-0.92026,-0.89866,-0.539,-1.0881,1.5651
-1.0531,-0.35629,-0.57749,1.3629,-0.40746,0.50803,-1.6662,1.4529
-1.6826,-1.1017,1.0002,-0.78467,-0.86674,-0.47831,-0.10069,0.42143
-0.34074,-0.52456,-0.68642,0.41086,0.24841,0.78532,-0.39179,1.5407
1.2085,0.77596,0.66985,-0.46513,-1.272,0.35282,1.518,1.3753
0.5596,1.0565,-1.1835,-0.69909,-1.0426,1.3687,-0.54122,0.31205
-0.0048739,-0.98283,-1.3219,-0.77875,-1.052,1.1647,-0.29666,0.80916
1.381,0.97842,-1.2126,-0.036803,1.5028,0.046116,-1.4306,1.0291
-0.074068,-1.4262,0.32864,-0.61642,1.3156,-0.37811,1.6118,0.74177
1.4759,0.88142,-0.54598,0.21754,0.49423,0.29921,-0.78632,1.518
0.50701,0.37507,0.81676,-1.3595,-0.072696,-0.42012,-0.1212,-1.2022
0.31612,-1.6931,-1.5834,1.2015,1.0335,-1.1318,0.019557,0.44043
-0.45501,1.2384,0.75659,1.6772,0.19136,1.1126,-1.3743,-0.98726
-0.77279,-0.68926,1.6575,-1.6331,1.0844,1.4648,-0.072596,-0.83937
-0.53765,-0.69718,-0.17385,-1.6297,-0.94881,-0.4129,0.94914,1.3663
1.4369,0.23547,0.00756,-1.0626,0.62321,-1.2067,1.3518,-1.634
1.6259,-1.6011,0.068213,1.6846,-0.35881,0.7126,-0.36008,-1.4375
-0.50597,-0.62129,-0.18793,-1.5841,1.3863,-0.54214,-0.80177,-0.55138
0.74195,0.26623,-0.3996,0.87401,0.98287,0.95942,-0.91679,0.018799
-1.6759,-0.32834,0.98081,0.99423,1.1076,-0.3138,0.55084,-1.2205
-0.49447,1.3341,0.98626,0.24338,0.093729,0.20713,1.2667,0.82555
1.4449,0.45783,-1.3265,-1.3813,0.89926,1.6018,1.5799,1.0857
0.74723,-1.5194,0.84332,0.1987,-0.51369,-0.44713,-1.5676,1.3589
0.8776,0.42093,-0.15476,-1.6193,1.2114,-0.25451,0.00052066,-1.0375
-0.61572,0.4916,-0.34,-0.94492,0.052122,-1.3861,-0.87961,-1.7114
-1.0599,0.29426,-0.70245,1.1923,-0.91415,1.3299,0.074651,1.2273
1.1373,-1.1233,0.57507,-0.62289,-0.66123,-1.6204,-0.93669,1.6438
-1.3317,-0.99331,1.2852,-1.482,-1.3115,1.5594,1.1577,-1.4685
-0.89717,-0.063352,0.69157,1.7232,-1.5268,-0.20328,-1.4342,0.031336
0.86732,0.21678,-0.79521,1.053,1.5173,-1.5812,1.4367,0.88824
0.66281,0.86615,1.2385,-0.4938,-1.6388,-1.0126,1.4273,-1.0257
-1.3275,-1.3022,0.6703,1.1998,1.5923,-0.7177,-1.5641,-1.5376
1.288,1.2293,-0.53767,1.6505,-0.98113,1.3296,-0.44414,-1.5457
-0.90306,-1.0619,0.5771,1.7579,0.92743,1.5315,1.1222,-0.22081
-1.3707,-0.28377,0.38709,0.57531,0.48268,-1.3494,1.6459,-0.71419
0.91824,-0.29026,1.3097,-0.62919,1.2464,-0.066753,-0.24733,1.3648
0.27206,0.52981,-0.48695,-1.0327,0.56837,1.5697,1.7005,-0.55611
-1.2659,1.4872,1.2796,0.31721,-1.5286,-0.20373,0.63943,-0.29178
-0.19365,-0.57463,-1.0988,0.33798,-0.81846,1.1885,-1.0751,0.53744
-1.3787,-0.10373,0.33138,-1.313,1.1606,-0.69327,-0.63149,-0.70788
0.80067,0.8835,-1.5484,1.69,-1.1013,0.73755,1.3729,0.29758
-0.75901,-0.71342,0.98031,-0.95513,-0.11564,0.36594,1.0821,0.24404
-1.2579,-1.3415,1.4949,1.0938,1.5054,-0.49494,-0.28516,-0.50276
-0.76049,-1.25,0.64864,1.2564,0.92843,1.2906,-0.93764,0.84551
-1.4043,-1.5278,-1.1231,-0.89109,-1.4956,-0.60914,-1.4532,0.46043
1.2153,0.80781,-1.7324,-1.5714,-0.43945,-1.6317,0.93486,0.76281
-0.85212,-0.14254,-1.6132,-0.48294,1.1799,-0.38075,-1.1149,-1.3616
-0.74739,-1.6711,-0.025472,-1.2823,0.11888,-1.304,-1.0184,-1.3909
-0.84045,-0.48578,-1.3193,0.68366,-1.4967,0.90988,-1.2581,0.35389
0.38662,1.0855,1.3093,-1.1429,0.83378,1.7294,-1.6235,-0.75916
-0.39853,-1.3202,-1.5129,-0.38666,-0.59829,0.51103,-0.36645,0.57847
0.25118,-0.7412,0.86948,-0.82155,1.7056,-0.83361,-1.4592,-0.41316
-0.61686,0.98128,-1.3146,0.7454,0.10168,0.60233,-0.9354,1.5756
-0.026515,-0.72259,1.1816,-1.0364,-0.13199,1.1641,0.24573,-0.22839
-1.1564,1.3369,-0.57892,0.33562,-0.58807,-1.4075,-0.34607,1.5075
-0.16772,-0.68151,0.55159,0.8428,0.30613,-1.4549,-1.1938,-0.23465
0.47838,-0.82375,0.53019,-1.5802,1.5277,0.73718,1.5017,-1.2463
-0.1145,-0.60822,1.3478,0.86885,-1.055,0.38928,0.73352,0.12507
-1.4595,-0.45902,-0.41574,0.74345,0.029003,1.2091,-1.586,0.46533
-0.95406,0.88039,-0.60917,-0.55743,0.67851,-0.52437,1.3764,0.62244
-0.42145,-1.5538,-0.30939,-0.21826,1.5774,-1.3526,1.0649,0.19183
1.1767,0.91381,0.58849,1.3699,-0.13608,0.85749,0.45513,-1.0059
0.58477,-0.32275,1.6845,-1.5678,-0.27891,-0.97965,0.074174,-1.0337
1.3227,0.93904,1.5487,0.76225,0.033185,1.0758,1.2418,0.73541
1.3615,0.15948,1.6081,1.1901,-0.55979,-1.607,-1.0194,-1.1333
-0.084698,-0.047013,-0.85745,-1.5287,-1.1895,0.7026,0.94861,0.98692
0.84975,-1.4922,-1.666,0.16909,-0.36388,-0.57581,1.6591,0.52598
